latitude,longitude,latlng,google_maps,title,Category,icon_image,Subcatid,Subcatname,Short_Desc,Long_Desc,Address1,Address2,City,State,Country,Zip,Neighborhood,Phone,Url,Open Hours,Wcities Url,lres_image,lres_image_2,High Res Image Url
25.469159,-80.477361,"25.469159, -80.477361","<a href=""https://www.google.com/maps/dir/Current+Location/25.469159, -80.477361"" target=""_blank"">Get directions</a>",Ages Ago Antiques,Shoppings,images/shopping.png,102,Antiques,Elegant Antiques,"If your antiquing tastes lean toward items from across the big puddle, this is the place to to in Homestead. Ages Ago is at the very southern tip of Homestead's string of fine antique stores. they specialize in all manner of interesting things with a European pedigree. If it is old, it is probably there. the staff at Ages Ago also works on restorations.Open Hour Format Changed",102 South Krome Avenue,,Homestead,FL,United States,33030,,+1 305 245 7655,,Sa to Su from 11:00 AM to 05:00 PM,http://cityseekr.com/miami/shopping/poi-ages-ago-antiques-240566.html,,,
25.768323,-80.373681,"25.768323, -80.373681","<a href=""https://www.google.com/maps/dir/Current+Location/25.768323, -80.373681"" target=""_blank"">Get directions</a>",Agni Corner Book Store,Shoppings,images/shopping.png,243,Specialty,Profound Pursuits,"When general bookstores do not quench your thirst for knowledge about the many mysteries of life and death, a visit to this specialty shop in Miami may be in order. Although you will find many English titles (if you do not find a particular title, they will special order it), most books are written in Spanish. Subjects include metaphysics, philosophy, alternative medicine, astrology, occultism and Egyptology. Items such as incense, candles, crystals, exotic statues and figures supplement the esoteric book inventory that prevails.",10940 West Flagler Street,,Miami,FL,United States,33174,South Miami/Kendall,+1 305 559 8500,http://www.agnicorner.com/,"Mo to Fr from 09:30 AM to 07:00 PM,Sa from 11:00 AM to 04:00 PM",http://cityseekr.com/miami/shopping/poi-agni-corner-book-store-110333.html,,,
25.794861,-80.128558,"25.794861, -80.128558","<a href=""https://www.google.com/maps/dir/Current+Location/25.794861, -80.128558"" target=""_blank"">Get directions</a>",Ago Restaurant,Restaurants,images/food-beverages.png,"131,172,179,195","Italian,Alfresco,Dine With A View,Romantic",Exquisite Tucson Fare,"Located in the Shore Club Hotel, Ago Restaurant is co-owned by Robert DeNiro and chef Agostino Sciandri. For a taste of delicious Tuscan cuisine in a sophisticated setting, complemented by an extensive list of wines, a visit to Ago is a must. Offering a wonderful view of South Beach, the terrace area along with the great food makes dining here a pleasure.",1901 Collins Avenue,,Miami,FL,United States,33139,,+1 305 695 3226,http://www.agorestaurant.com/,"Fr to Sa from 07:00 AM to 04:00 PM,Fr to Sa from 07:00 PM to 01:00 AM,Mo to th from 07:00 AM to 12:30 AM",http://cityseekr.com/miami/restaurants/poi-ago-restaurant-366901.html,,,
25.7811,-80.2641,"25.7811, -80.2641","<a href=""https://www.google.com/maps/dir/Current+Location/25.7811, -80.2641"" target=""_blank"">Get directions</a>",Airport Regency Hotel,Accommodations,images/hotel.png,4,Inexpensive,,,1000 NW Le Jeune Road,,Miami,FL,United States,33126,,,,,http://cityseekr.com/miami/accommodation/poi-airport-regency-hotel-433331.html,,,
25.80814,-80.27776,"25.80814, -80.27776","<a href=""https://www.google.com/maps/dir/Current+Location/25.80814, -80.27776"" target=""_blank"">Get directions</a>",Airways Airport Inn And Suites,Accommodations,images/hotel.png,4,Inexpensive,,,5001 NW 36th Street,,Miami Springs,FL,United States,33166-6003,,,,,http://cityseekr.com/miami/accommodation/poi-airways-airport-inn-and-suites-426921.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/426921.jpg,,
25.7504431,-80.2317318,"25.7504431, -80.2317318","<a href=""https://www.google.com/maps/dir/Current+Location/25.7504431, -80.2317318"" target=""_blank"">Get directions</a>",Al Carbon,Restaurants,images/food-beverages.png,145,South American,Unique Burgers & More,"This small restaurant on Coral Way offers more than you can see. the atmosphere is informal with utilitarian tables and chairs, bright red walls and dark floors. there is a counter/bar at the back and seating is in or outdoors. Everything on the menu is prepared fresh on the premises, and the burgers are especially good because their unique preparation. For the highly recommended Hawaiian and Mediterranean burger, ingredients are stuffed into the ground beef before the whole patty is broiled over an open fire. For starters there is a selection of Latin dishes: chorizo, fried yuca or arepas with different and tasty sauces. the menu includes steaks, hot dogs, salads and fish as well. Fresh fruit shakes and drinks are perfect to accompany the meal. the desserts are mediocre and the service could be better, but children are welcome. As a whole, this is an inexpensive way to have a very good meal. they cater and deliver, and on weekends you can stay late or early and have breakfast! Mercedes de Marchena",2280 Coral Way,,Miami,FL,United States,33166,Coral Way,+1 305 856 33 66,http://www.alcarbonusa.com,"Mo to th from 11:00 AM to 11:00 PM,Fr to Sa from 12:00 PM to 06:00 AM,Su to Su from 12:00 PM to 11:00 PM",http://cityseekr.com/miami/restaurants/poi-al-carbon-674893.html,,,
25.61356,-80.35625,"25.61356, -80.35625","<a href=""https://www.google.com/maps/dir/Current+Location/25.61356, -80.35625"" target=""_blank"">Get directions</a>",Al Ihsan Mosque,Tourist Attractions And Sightseeings,images/attraction.png,35,Religious Sights,Muslim Worship,This is a city location for Muslim worship and other services.,10180 Southwest 168th Street,,Miami,FL,United States,33157,Coral Gables,+1 305 259 0042,http://www.masjidalihsaan.com/,,http://cityseekr.com/miami/tourist-attractions-sightseeing/poi-al-ihsan-mosque-339548.html,,,
25.8102,-80.2657,"25.8102, -80.2657","<a href=""https://www.google.com/maps/dir/Current+Location/25.8102, -80.2657"" target=""_blank"">Get directions</a>",Aladdin Hotel,Accommodations,images/hotel.png,4,Inexpensive,,,901 South Royal Poinciana Boulevard,,Miami,FL,United States,33166,,,,,http://cityseekr.com/miami/accommodation/poi-aladdin-hotel-433901.html,,,
25.81033,-80.199211,"25.81033, -80.199211","<a href=""https://www.google.com/maps/dir/Current+Location/25.81033, -80.199211"" target=""_blank"">Get directions</a>",Albertini Arts Gallery,Museums And Galleries,images/museum.png,51,Contemporary Art,Lovely Local Art,The goals of curator and artist in residence Kris Steffner are to have the Albertini Arts Gallery present unique shows by local artists varying in medium and style. the gallery also features Live Painting and Live Jazz events as well as weekend Art Walks.,190 Northwest 36th Street,,Miami,FL,United States,33127,Wynwood Edgewater,+1 305 576 2781,http://www.albertiniarts.com,,http://cityseekr.com/miami/museums-galleries/poi-albertini-arts-gallery-371058.html,,,
25.791166,-80.130725,"25.791166, -80.130725","<a href=""https://www.google.com/maps/dir/Current+Location/25.791166, -80.130725"" target=""_blank"">Get directions</a>",Albion Hotel,Accommodations,images/hotel.png,4,Inexpensive,A Work of Art,"Located on one of the hippest thoroughfares in trendy Miami Beach, Albion Hotel caters to a chic European crowd and American party-goers. the building features historic deco architecture, refurbished by celebrity architect Carlos Zapata. Located near some great shopping and dining spots, not to mention some of the hottest night life in the region, this is the place to stay, if you are ready to splurge. Touch Restaurant & Lounge of the Albion, is a popular, often-crowded and very trendy cocktail spot, where it is possible to get the full Miami club experience.",1650 James Avenue,,Miami,FL,United States,33139,Miami Beach (South Beach),+1 305 913 1000,http://www.rubellhotels.com/,,http://cityseekr.com/miami/accommodation/poi-albion-hotel-61092.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/61092.jpg,,
25.790545,-80.141348,"25.790545, -80.141348","<a href=""https://www.google.com/maps/dir/Current+Location/25.790545, -80.141348"" target=""_blank"">Get directions</a>",Alchemist,Shoppings,images/shopping.png,223,Women's,Exquisite Shopping with a View,"This boutique is located on the fifth floor of a Miami Beach landmark, a car park that houses exclusive retailers and restaurants. the nearly 1800 square foot (167.23 square meter) space has soaring ceilings and glass and mirror walls. the impression is that you are actually in an open space and that the city is at your feet. the owners, Erika and Roma Cohen, have succeeded in fusing art, design, architecture and fashion. they present at the most three designers at a time. there are, of course, accessories and shoes. this is the shop to visit on South Beach if you know what you want.",1111 Lincoln Road,Carpark Level 5,Miami Beach,FL,United States,33139,,+1 305 531 4815,http://www.shopalchemist.com/,Su to Sa from 11:00 AM to 08:00 PM,http://cityseekr.com/miami/shopping/poi-alchemist-749766.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/749766.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/749766.jpg
25.71197,-80.282277,"25.71197, -80.282277","<a href=""https://www.google.com/maps/dir/Current+Location/25.71197, -80.282277"" target=""_blank"">Get directions</a>",Alex Rodriguez Park at Mark Light Field,Entertainment Venues,images/attraction.png,"81,216","Stadium/Arena,Sporting Events",Strike One,"All you baseball fans can watch your favorite baseball stars in action at the University of Miami Mark Light Stadium. Sit back in the aisle of this massive stadium and enjoy the game as renowned names in college baseball slug it out on the field. Feel the electric atmosphere as crowd of 5000 strong spectators cheer for their home team on game days. Home to the UM Hurricanes Baseball team, this is one of the finest college baseball facilities in the state.",6201 San Amaro Drive,University of Miami,Coral Gables,FL,United States,33124,,+1 305 284 2263,http://www.hurricanesports.com/ViewArticle.dbml?&&DB_OEM_ID=28700&ATCLID=205561455,,http://cityseekr.com/miami/entertainment-venues/poi-alex-rodriguez-park-at-mark-light-field-371170.html,,,
25.749319,-80.261073,"25.749319, -80.261073","<a href=""https://www.google.com/maps/dir/Current+Location/25.749319, -80.261073"" target=""_blank"">Get directions</a>",Alexander & Victor,Museums And Galleries,images/museum.png,81,Fine Art,Works of Art,"Alexander and Victor are all about fine art. It's therefore not surprising to see a m&egrave;lange of colors and ideas sitting pretty on their gallery walls. the place features artists from all over the world, including, Carlos Aguilar, David Aguilar, Korean artist Ahn and Chernysh of Ukraine. Watch out for exhibitions and shows held on a regular basis. the art works are sold to collectors and galleries throughout North America.",8925 South West 148 Street Suite 102,,Palmetto Bay,FL,United States,33176,,+1 305 278 1612,http://www.alexanderandvictor.com,,http://cityseekr.com/miami/museums-galleries/poi-alexander-victor-332588.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/332588-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/332588.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/332588-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/332588.jpg"
25.8337,-80.1207,"25.8337, -80.1207","<a href=""https://www.google.com/maps/dir/Current+Location/25.8337, -80.1207"" target=""_blank"">Get directions</a>",Alexander All Suite Oceanfront Resort,Accommodations,images/hotel.png,1,Very Expensive/Deluxe,,,5225 Collins Avenue,,Miami Beach,FL,United States,33140,,,,,http://cityseekr.com/miami/accommodation/poi-alexander-all-suite-oceanfront-resort-452825.html,,,
25.830071,-80.121964,"25.830071, -80.121964","<a href=""https://www.google.com/maps/dir/Current+Location/25.830071, -80.121964"" target=""_blank"">Get directions</a>",Alexander Hotel,Accommodations,images/hotel.png,2,Expensive,Suite Style,"For over 40 years this magnificent beachfront hotel has provided thousands of visitors with the perfect Miami Beach vacation. Whether you are relaxing by the pool, dining in Shula's Steakhouse, or attending a conference, this hotel is able to meet and exceed all of your expectations. Make sure and ask about special packages and discounts before booking a room. Close to shopping and many fine restaurants, the Alexander Hotel will satisfy every need.",5225 Collins Avenue,,Miami,FL,United States,33140,,+1 305 865 6500,http://www.alexanderhotel.com/,,http://cityseekr.com/miami/accommodation/poi-alexander-hotel-26714.html,,,
25.605383,-80.35141,"25.605383, -80.35141","<a href=""https://www.google.com/maps/dir/Current+Location/25.605383, -80.35141"" target=""_blank"">Get directions</a>",Alf's Golf Shop,Shoppings,images/shopping.png,246,Golf,"Friendly Staff, Useful Stuff","Alf's South Dade location, across the street from the Palmetto Golf Course, is bursting at the seams with merchandise. A skilled staff is both cheerful and helpful and the shop stocks a seemingly endless variety of clubs, balls, shoes, clothing, headgear, gloves, bags, and accessories. All the major golf manufacturers are represented and there are also a number of bargain options. Alf's has used clubs and does accept trade-ins. Club repair and regripping is available. Alf's also boasts a ""lowest prices in town"" guarantee.",15369 South Dixie Highway,,Miami,FL,United States,33157,South Miami/Kendall,+1 305 378 6086,http://www.alfsgolf.com,,http://cityseekr.com/miami/shopping/poi-alf-s-golf-shop-241844.html,,,
25.813832,-80.129622,"25.813832, -80.129622","<a href=""https://www.google.com/maps/dir/Current+Location/25.813832, -80.129622"" target=""_blank"">Get directions</a>",Alf's Golf Shop - Miami Beach,Shoppings,images/shopping.png,246,Golf,Miami Beach Golfery,"After the phenomenal success of its Kendall location, Alf's Golf Shop expanded to this location on Miami Beach. Like the store in the far southern suburbs, this location stocks a wealth of top line merchandise and has a remarkable staff that knows its golf equipment. Alf's has a wide selection of clubs, balls, bags, shoes, apparel, and accessories. this is the place to begin a hunt for golf-related merchandise, particularly if you are golfing at any of the many courses in the Miami Beach and Miami area. Al's Miami Beach location also offers the 'lowest prices in town' guarantee that made the original location a favorite among local golfers.",524 Arthur Godfrey Road,,Miami,FL,United States,33140,North Miami/North Miami Beach,+1 305 673 6568,http://www.alfsgolf.com,,http://cityseekr.com/miami/shopping/poi-alf-s-golf-shop-miami-beach-242138.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/242138-1.jpg,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/242138-2.jpg,"http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138-1.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138-2.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138-3.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138-4.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138-5.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138-6.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138-7.jpg,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/242138.jpg"
